github.com/AlDanial/cloc v 2.06  T=3.14 s (527.8 files/s, 100190.2 lines/s)
--------------------------------------------------------------------------------------------------------------------------------------
File                                                                                               blank        comment           code
app/api/inventory/barcode-lookup/route.ts                                                              8             13             53
components/analytics/store/AnalyticsTabNav.tsx                                                         6              5             53
components/dashboard/inventory/import-wizard/source-step.tsx                                           5              0             53
components/invoices/invoice-card.tsx                                                                   7              0             53
lib/monitoring/index.ts                                                                                5              9             53
app/api/portal/activity/route.ts                                                                       9              8             52
components/consents/signing-form/id-verification.tsx                                                   3              0             52
lib/utils/format-compat.ts                                                                            26             79             52
app/[clinic]/dashboard/lab/new/page.tsx                                                                7              2             51
app/actions/network-actions.ts                                                                         7              2             51
app/api/drug_dosages/route.ts                                                                          8              1             51
components/dashboard/inventory/delete-confirm-modal.tsx                                                5              0             51
lib/test-utils/factories/core/id-generator.ts                                                         16             48             51
lib/test-utils/schemas/profile.schema.ts                                                               6             13             51
lib/types/clinic-config/ui-labels.ts                                                                   4              5             51
app/not-found.tsx                                                                                      3              3             50
components/dashboard/pets-by-owner/types.ts                                                            5              0             50
app/actions/invoices/void.ts                                                                           9              9             49
app/ambassador/page.tsx                                                                                8              2             49
app/api/inventory/mappings/[id]/use/route.ts                                                           7              7             49
lib/auth/action-wrapper.ts                                                                             9             27             49
lib/middleware/auth.ts                                                                                11             12             49
app/[clinic]/not-found.tsx                                                                             5              4             48
app/api/cron/release-reservations/route.ts                                                             9              9             48
app/api/inventory/stats/route.ts                                                                      10              9             48
components/dashboard/inventory/import-wizard/types.ts                                                  6              4             48
components/dashboard/pets-by-owner/utils.ts                                                            4              0             48
lib/auth/types.ts                                                                                      9              4             48
lib/image-utils.ts                                                                                     8             11             48
app/[clinic]/dashboard/orders/prescriptions/page.tsx                                                   9              2             47
app/[clinic]/store/orders/loading.tsx                                                                  3              0             47
app/api/analytics/customers/route.ts                                                                   5             11             47
app/api/kennels/route.ts                                                                               6              6             47
app/api/privacy/[id]/publish/route.ts                                                                 12             15             47
app/api/user/onboarding-complete/route.ts                                                              8              4             47
components/dashboard/pets-by-owner/PetsSection.tsx                                                     3              0             47
components/landing/roi-calculator-detailed/components/UpgradeComparison.tsx                            5              5             47
app/[clinic]/dashboard/coupons/types.ts                                                                4              5             46
app/[clinic]/dashboard/inventory/components/StatsCards.tsx                                             5              5             46
app/[clinic]/dashboard/orders/components/OrderStatusBadge.tsx                                          8              5             46
app/actions/send-email.ts                                                                              9              6             46
app/api/privacy/compare/route.ts                                                                      11             17             46
lib/signup/index.ts                                                                                    4              7             46
app/api/hospitalizations/[id]/invoice/route.ts                                                         5              4             45
app/api/store/coupons/validate/route.ts                                                                6              5             45
components/error/dashboard-error.tsx                                                                   6              1             45
components/layout/skip-links.tsx                                                                       7             12             45
components/tools/age-calculator/milestones-panel.tsx                                                   3              0             45
app/[clinic]/cart/loading.tsx                                                                          3              0             44
app/[clinic]/dashboard/campaigns/components/DeleteConfirmModal.tsx                                     4              5             44
app/[clinic]/dashboard/commissions/page.tsx                                                            8              0             44
app/[clinic]/dashboard/coupons/components/DeleteConfirmModal.tsx                                       4              5             44
app/actions/update-appointment.ts                                                                     11              8             44
components/admin/admin-header.tsx                                                                      7              6             44
components/dashboard/consents/templates/TemplateList.tsx                                               5              5             44
components/landing/trust-badges.tsx                                                                    2              0             44
components/ui/command-palette/CommandInput.tsx                                                         5              1             44
components/ui/command-palette/useKeyboardNav.ts                                                        4              0             44
app/[clinic]/dashboard/orders/components/OrdersSummaryCards.tsx                                        5              5             43
app/[clinic]/dashboard/patients/loading.tsx                                                            4              0             43
app/[clinic]/dashboard/service-subscriptions/constants.ts                                              7              5             43
app/actions/contact-form.ts                                                                            9              4             43
components/dashboard/appointments/status-filter.tsx                                                    6              0             43
components/pets/vaccine-reaction-alert.tsx                                                             6              0             43
lib/consent/index.ts                                                                                   4             12             43
lib/errors/helpers.ts                                                                                 15             13             43
lib/test-utils/factories/index.ts                                                                     12             58             43
lib/test-utils/schemas/tenant.schema.ts                                                                4             12             43
lib/types/audit.ts                                                                                     4              6             43
app/[clinic]/portal/service-subscriptions/utils.ts                                                     9              5             42
app/api/appointments/[id]/check-in/route.ts                                                            8              8             42
app/api/consent/audit/route.ts                                                                         6             17             42
app/api/privacy/[id]/archive/route.ts                                                                 11             14             42
app/layout.tsx                                                                                         5              0             42
components/shared/loading-spinner.tsx                                                                  5              0             42
lib/formatting/currency.ts                                                                             9             77             42
lib/hooks/use-timeout.ts                                                                              10             46             42
lib/security/csrf.ts                                                                                  13             69             42
app/[clinic]/dashboard/whatsapp/loading.tsx                                                            4              0             41
app/api/vaccine_reactions/check/route.ts                                                               6              6             41
components/consents/signing-form/types.ts                                                              4              0             41
components/store/quick-view-modal/types.ts                                                             7              0             41
app/[clinic]/dashboard/audit/page.tsx                                                                  7              3             40
app/[clinic]/loading.tsx                                                                               2              0             40
app/[clinic]/portal/dashboard/patients/PatientRequestButton.tsx                                        7              1             40
app/[clinic]/portal/profile/page.tsx                                                                   5              0             40
app/[clinic]/store/wishlist/loading.tsx                                                                3              0             40
app/api/ambassador/validate/route.ts                                                                   8              8             40
components/error/portal-error.tsx                                                                      6              0             40
components/landing/roi-calculator-detailed/constants.ts                                                5             13             40
lib/privacy/index.ts                                                                                   5             16             40
app/[clinic]/portal/pets/[id]/records/new/page.tsx                                                     5              1             39
app/[clinic]/portal/products/success-toast.tsx                                                         8              2             39
app/[clinic]/portal/subscriptions/loading.tsx                                                          3              0             39
components/analytics/store/PeriodSelector.tsx                                                          6              5             39
components/dashboard/inventory/types.ts                                                                3              1             39
components/landing/page-header.tsx                                                                     4              0             39
components/store/quick-view-modal/quantity-selector.tsx                                                4              0             39
app/[clinic]/dashboard/epidemiology/loading.tsx                                                        4              0             38
app/api/cron/retention/route.ts                                                                        8             13             38
app/api/privacy/[id]/report/route.ts                                                                  10             18             38
app/api/tenant/features/route.ts                                                                       9             11             38
app/precios/calculadora/page.tsx                                                                       5              0             38
components/dashboard/bulk-messaging/types.ts                                                           7              3             38
components/dashboard/pets-by-owner/OwnerList.tsx                                                       3              0             38
app/[clinic]/dashboard/campaigns/loading.tsx                                                           3              0             37
app/[clinic]/dashboard/campaigns/types.ts                                                              4              5             37
app/[clinic]/dashboard/schedules/loading.tsx                                                           2              0             37
app/[clinic]/portal/service-subscriptions/components/MySubscriptionsList.tsx                           5              5             37
app/red/layout.tsx                                                                                     2              0             37
components/ui/switch.tsx                                                                               5              2             37
lib/whatsapp/types.ts                                                                                 12             41             37
app/[clinic]/dashboard/analytics/loading.tsx                                                           3              0             36
app/[clinic]/portal/prescriptions/new/page.tsx                                                         8              2             36
app/admin/layout.tsx                                                                                   8             10             36
app/api/notifications/mark-all-read/route.ts                                                           3              5             36
components/calendar/calendar-constants.ts                                                              9             16             36
components/dashboard/vaccines-filter.tsx                                                               5              0             36
components/invoices/status-filter.tsx                                                                  6              0             36
components/landing/roi-calculator-detailed/components/CtaSection.tsx                                   4              5             36
app/[clinic]/dashboard/calendar/loading.tsx                                                            3              0             35
app/[clinic]/dashboard/epidemiology/page.tsx                                                           7              3             35
app/[clinic]/portal/service-subscriptions/constants.ts                                                 7              5             35
app/[clinic]/dashboard/insurance/claims/new/page.tsx                                                   6              0             34
app/[clinic]/portal/onboarding/page.tsx                                                                8              4             34
app/actions/assign-tag.ts                                                                             10              9             34
app/api/growth_standards/route.ts                                                                      6              6             34
components/calendar/calendar-filters.ts                                                                9             13             34
app/[clinic]/portal/not-found.tsx                                                                      3              4             33
app/actions/update-appointment-status.ts                                                               5              7             33
app/api/debug-network/route.ts                                                                         6              8             33
app/api/diagnosis_codes/route.ts                                                                       5              1             33
app/api/store/categories/route.ts                                                                      6              2             33
components/ui/label.tsx                                                                                3              9             33
lib/errors/index.ts                                                                                    3              7             33
app/[clinic]/dashboard/orders/page.tsx                                                                 8              2             32
app/[clinic]/dashboard/providers.tsx                                                                   4              8             32
app/[clinic]/portal/messages/loading.tsx                                                               2              0             32
app/api/privacy/[id]/stats/route.ts                                                                   10             14             32
components/dashboard/inventory/import-wizard/complete-step.tsx                                         4              0             32
components/dashboard/inventory/import-wizard/step-indicator.tsx                                        3              0             32
lib/verify-schema.ts                                                                                   7              3             32
app/[clinic]/dashboard/coupons/utils.ts                                                                5             17             31
app/[clinic]/dashboard/inventory/loading.tsx                                                           1              0             31
app/[clinic]/dashboard/not-found.tsx                                                                   3              4             31
app/[clinic]/portal/appointments/page.tsx                                                              6              1             31
app/[clinic]/portal/dashboard/PetSearch.tsx                                                            4              0             31
app/[clinic]/portal/page.tsx                                                                           8             14             31
components/dashboard/consents/templates/FeedbackNotification.tsx                                       4              5             31
components/hospital/admission-form/types.ts                                                            2              0             31
components/portal/welcome-hero.tsx                                                                     6              0             31
components/tools/age-calculator/life-stage-card.tsx                                                    4              0             31
components/ui/command-palette/command-types.ts                                                         4              0             31
lib/email/templates/index.ts                                                                           7              6             31
lib/export/index.ts                                                                                    5             17             31
app/[clinic]/dashboard/insurance/loading.tsx                                                           4              0             30
app/[clinic]/dashboard/inventory/constants.tsx                                                         5              5             30
app/[clinic]/euthanasia_assessments/page.tsx                                                           4              0             30
app/[clinic]/portal/payments/loading.tsx                                                               4              0             30
app/ambassador/register/page.tsx                                                                       6              2             30
app/auth/callback/route.ts                                                                             8             17             30
components/insurance/claim-status-badge.tsx                                                            5              0             30
lib/whatsapp/messages/store.ts                                                                        19             46             30
app/[clinic]/dashboard/layout.tsx                                                                      6             13             29
app/[clinic]/dashboard/reminders/loading.tsx                                                           4              0             29
app/[clinic]/dashboard/vaccines/loading.tsx                                                            4              0             29
app/api/export/[id]/route.ts                                                                           9              9             29
app/api/insurance/providers/route.ts                                                                   6              4             29
app/api/locale/route.ts                                                                                7             12             29
app/api/referrals/stats/route.ts                                                                       5              7             29
components/about/certification-badge.tsx                                                               4              0             29
components/cart/cart-layout-wrapper.tsx                                                                7             10             29
components/store/quick-view-modal/benefits-grid.tsx                                                    4              0             29
lib/calendar-utils.ts                                                                                 10              0             29
lib/features/types.ts                                                                                  5              7             29
lib/test-utils/factories/core/index.ts                                                                 3             11             29
lib/validation/types.ts                                                                                5              3             29
lib/whatsapp/index.ts                                                                                 12             54             29
app/funcionalidades/layout.tsx                                                                         2              0             28
components/home/clinic-location-map.tsx                                                                4              1             28
components/landing/feature-card.tsx                                                                    5              0             28
components/landing/index.ts                                                                            3              4             28
lib/components/base/index.ts                                                                           4              8             28
app/[clinic]/dashboard/inventory/page.tsx                                                              5              2             27
app/[clinic]/portal/inventory/page.tsx                                                                 6              1             27
app/api/consent/export/route.ts                                                                        5             14             27
app/api/inventory/alerts/route.ts                                                                      3              2             27
app/precios/layout.tsx                                                                                 2              0             27
components/analytics/store/index.ts                                                                    5             14             27
components/dashboard/lab-order-form-wrapper.tsx                                                        6              1             27
components/seo/hero-image.tsx                                                                          3              4             27
lib/static-params.ts                                                                                   8             13             27
lib/supabase/client.ts                                                                                 6              7             27
lib/types/database/core.ts                                                                             5              7             27
app/[clinic]/dashboard/coupons/components/CouponStatusBadge.tsx                                        6              5             26
app/[clinic]/dashboard/orders/loading.tsx                                                              3              0             26
app/[clinic]/dashboard/settings/loading.tsx                                                            2              0             26
app/api/epidemiology/heatmap/route.ts                                                                  6              6             26
app/demo/layout.tsx                                                                                    2              0             26
app/nosotros/layout.tsx                                                                                2              0             26
lib/supabase/server.ts                                                                                 3              6             26
app/[clinic]/dashboard/campaigns/components/CampaignStatusBadge.tsx                                    6              5             25
app/[clinic]/dashboard/campaigns/utils.ts                                                              5             17             25
app/[clinic]/dashboard/reminders/page.tsx                                                              6              2             25
app/[clinic]/dashboard/settings/sms/page.tsx                                                           6              2             25
app/[clinic]/portal/appointments/loading.tsx                                                           3              0             25
app/[clinic]/portal/providers.tsx                                                                      3              0             25
app/[clinic]/portal/service-subscriptions/components/AvailablePlans.tsx                                5              5             25
components/ads/adsense-script.tsx                                                                      7             13             25
components/dashboard/index.ts                                                                          8             11             25
lib/types/database/helpers.ts                                                                          6              6             25
lib/whatsapp/messages/booking.ts                                                                      17             42             25
app/[clinic]/portal/invoices/loading.tsx                                                               3              0             24
app/[clinic]/portal/profile/loading.tsx                                                                3              0             24
app/[clinic]/portal/schedule/loading.tsx                                                               3              0             24
components/portal/inventory/index.ts                                                                   5              9             24
app/[clinic]/dashboard/service-subscriptions/page.tsx                                                  7              6             23
app/[clinic]/dashboard/settings/referrals/page.tsx                                                     7              0             23
app/[clinic]/portal/login/page.tsx                                                                     4              1             23
app/[clinic]/portal/service-subscriptions/page.tsx                                                     7              6             23
app/[clinic]/portal/signup/page.tsx                                                                    4              1             23
app/api/consent/analytics/route.ts                                                                     4             13             23
app/api/cron/cleanup-exports/route.ts                                                                  7              9             23
components/seo/index.ts                                                                                1              3             23
components/tools/age-calculator/health-tips.tsx                                                        3              0             23
lib/notification-service.ts                                                                            6             18             23
lib/schemas/settings.ts                                                                                3              6             23
lib/whatsapp/messages/dashboard.ts                                                                    24             61             23
app/[clinic]/dashboard/admin/catalog-approvals/page.tsx                                                8              1             22
app/[clinic]/dashboard/consents/loading.tsx                                                            3              0             22
app/[clinic]/dashboard/coupons/loading.tsx                                                             3              0             22
app/[clinic]/dashboard/hospital/loading.tsx                                                            1              0             22
app/[clinic]/store/orders/page.tsx                                                                     5              0             22
components/calendar/index.ts                                                                           4              5             22
lib/domain/factory.ts                                                                                  6             14             22
app/[clinic]/dashboard/appointments/loading.tsx                                                        1              0             21
app/[clinic]/dashboard/audit/loading.tsx                                                               3              0             21
app/[clinic]/dashboard/invoices/loading.tsx                                                            1              0             21
app/[clinic]/dashboard/lab/loading.tsx                                                                 1              0             21
app/[clinic]/dashboard/team/loading.tsx                                                                2              0             21
lib/utils/search.ts                                                                                    8             31             21
app/[clinic]/portal/layout.tsx                                                                         5             15             20
app/[clinic]/portal/notifications/loading.tsx                                                          3              0             20
app/registro/page.tsx                                                                                  3              6             20
components/dashboard/consents/templates/index.ts                                                       5              9             20
components/error/public-error.tsx                                                                      3              0             20
components/hospital/admission-form/progress-bar.tsx                                                    3              0             20
components/landing/vetic-logo.tsx                                                                      2              0             20
components/layout/footer-logo.tsx                                                                      4              0             20
lib/config/metadata.ts                                                                                 5             45             20
lib/types/clinic-config/index.ts                                                                       7             13             20
app/[clinic]/cart/checkout/page.tsx                                                                    3              1             19
app/[clinic]/dashboard/campaigns/page.tsx                                                              7              1             19
app/[clinic]/dashboard/coupons/page.tsx                                                                7              1             19
app/[clinic]/dashboard/inventory/expiring/page.tsx                                                     7              1             19
app/[clinic]/dashboard/lost-pets/[id]/page.tsx                                                         7              2             19
app/[clinic]/dashboard/lost-pets/page.tsx                                                              7              1             19
app/[clinic]/dashboard/settings/alerts/page.tsx                                                        7              1             19
app/[clinic]/portal/campaigns/page.tsx                                                                 2              1             19
app/[clinic]/services/loading.tsx                                                                      1              0             19
components/booking/index.ts                                                                            3              8             19
lib/whatsapp/messages/support.ts                                                                      16             39             19
app/[clinic]/book/loading.tsx                                                                          1              0             18
app/[clinic]/dashboard/service-subscriptions/utils.ts                                                  6             20             18
app/[clinic]/portal/loading.tsx                                                                        2              0             18
app/[clinic]/store/loading.tsx                                                                         1              0             18
app/[clinic]/store/page.tsx                                                                            5              1             18
components/layout/header-providers.tsx                                                                 3              7             18
lib/whatsapp/messages/pricing.ts                                                                      17             40             18
app/[clinic]/dashboard/clients/loading.tsx                                                             1              0             17
lib/data/index.ts                                                                                      2              7             17
lib/promote-users.ts                                                                                   5              2             17
lib/queries/index.ts                                                                                   3             24             17
lib/user-preferences.ts                                                                                3              1             17
app/[clinic]/cart/page.tsx                                                                             3              2             16
components/analytics/store/utils/format.ts                                                             3             15             16
components/dashboard/inventory/index.ts                                                                1              2             16
components/dashboard/pets-by-owner/EmptyState.tsx                                                      1              0             16
components/search/command-palette-provider.tsx                                                         4              0             16
components/ui/copyright.tsx                                                                            3              0             16
components/ui/loading-button.tsx                                                                       4             16             16
lib/notifications/index.ts                                                                             3              5             16
app/[clinic]/reproductive_cycles/page.tsx                                                              2              1             15
components/consents/blanket-consents/types.ts                                                          0              0             15
lib/config/index.ts                                                                                    4              8             15
app/[clinic]/growth_charts/page.tsx                                                                    2              1             14
app/[clinic]/vaccine_reactions/page.tsx                                                                2              1             14
components/invoices/status-badge.tsx                                                                   4              0             14
app/[clinic]/diagnosis_codes/page.tsx                                                                  2              1             13
app/[clinic]/portal/pets/loading.tsx                                                                   1              0             13
components/calendar/calendar-localizer.ts                                                              5              7             13
components/invoices/index.ts                                                                           2              3             13
lib/gdpr/index.ts                                                                                      4              9             13
lib/store/ui-store.ts                                                                                  2              0             13
lib/types/database/index.ts                                                                            5             26             13
lib/whatsapp/messages/landing.ts                                                                      18             33             13
app/[clinic]/dashboard/orders/utils.ts                                                                 2              5             12
app/[clinic]/dashboard/service-subscriptions/components/StatusBadge.tsx                                4              5             12
app/[clinic]/portal/service-subscriptions/components/StatusBadge.tsx                                   4              5             12
app/actions/invoices.ts                                                                                1             13             12
components/error/index.ts                                                                              2              2             12
lib/domain/appointments/index.ts                                                                       3              7             12
lib/schemas/index.ts                                                                                   3              7             12
lib/types/action-result.ts                                                                             3             44             12
app/api/openapi.json/route.ts                                                                          3              7             11
components/billing/index.ts                                                                            5             14             11
components/dashboard/pets-by-owner/exports.ts                                                          5             11             11
lib/middleware/index.ts                                                                                4              8             11
app/[clinic]/portal/inventory/client.tsx                                                               5              6             10
app/[clinic]/prescriptions/page.tsx                                                                    2              1             10
components/hospital/index.ts                                                                           1              3             10
components/tools/index.ts                                                                              1              2             10
lib/features/index.ts                                                                                  2             17             10
lib/reminders/index.ts                                                                                 1              5             10
lib/supabase/service.ts                                                                                1             10             10
lib/validation/index.ts                                                                                4              8             10
app/platform/announcements/page.tsx                                                                    3              5              9
app/platform/api-docs/page.tsx                                                                         3              7              9
app/platform/clinics/page.tsx                                                                          3              5              9
app/platform/monitoring/page.tsx                                                                       3             12              9
app/platform/page.tsx                                                                                  3              5              9
app/platform/settings/page.tsx                                                                         3              5              9
components/landing/roi-calculator-detailed/utils.ts                                                    2              5              9
components/signup/index.ts                                                                             1              3              9
components/whatsapp/index.ts                                                                           0              0              9
lib/cron/index.ts                                                                                      1              5              9
lib/utils/index.ts                                                                                     4              7              9
app/[clinic]/dashboard/analytics/store/page.tsx                                                        4             11              8
app/[clinic]/dashboard/inventory/components/index.ts                                                   1              5              8
app/[clinic]/dashboard/loading.tsx                                                                     1              0              8
app/[clinic]/dashboard/settings/page.tsx                                                               2              0              8
app/[clinic]/portal/admin/audit/page.tsx                                                               3              2              8
app/[clinic]/portal/finance/page.tsx                                                                   3              8              8
app/[clinic]/portal/settings/page.tsx                                                                  2              1              8
